CustomerID,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single
51712,1,4.0,3,10.0,2.0,3,4,2,0,18.0,4.0,7.0,7.0,194,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
51713,0,23.0,1,16.0,3.0,4,1,7,0,15.0,1.0,1.0,3.0,205,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
51714,1,3.0,3,28.0,3.0,4,3,3,1,12.0,1.0,1.0,0.0,164,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
51718,0,8.0,1,15.0,3.0,4,4,10,0,19.0,0.0,1.0,0.0,165,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
51719,0,0.0,1,6.0,2.0,3,4,2,0,11.0,0.0,1.0,4.0,138,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
51720,0,1.0,3,15.0,3.0,3,1,2,0,16.0,1.0,1.0,7.0,153,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
51722,0,24.0,3,20.0,2.0,3,1,5,0,11.0,1.0,1.0,7.0,149,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
51724,1,0.0,3,25.0,3.0,1,1,9,1,13.0,0.0,1.0,4.0,153,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
51726,0,0.0,3,16.0,3.0,3,3,2,1,12.0,0.0,1.0,3.0,143,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
51730,0,9.0,3,8.0,3.0,4,3,2,0,13.0,8.0,9.0,0.0,176,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
51733,0,13.0,3,8.0,2.0,3,4,8,0,12.0,0.0,1.0,3.0,157,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
51735,0,10.0,1,16.0,2.0,3,4,3,1,12.0,0.0,1.0,1.0,142,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True
51737,0,13.0,1,8.0,3.0,4,3,7,0,22.0,1.0,1.0,0.0,134,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
51739,0,7.0,3,10.0,3.0,3,3,10,0,15.0,0.0,1.0,2.0,165,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
51740,0,4.0,1,13.0,2.0,3,5,2,0,12.0,3.0,3.0,12.0,143,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
51742,0,16.0,1,14.0,3.0,3,3,5,1,14.0,1.0,1.0,2.0,145,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
51743,0,0.0,3,10.0,3.0,4,1,2,1,11.0,0.0,1.0,3.0,145,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
51744,0,10.0,1,31.0,3.0,3,3,4,1,15.0,4.0,10.0,7.0,144,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
51746,0,12.0,1,6.0,2.0,3,3,2,1,14.0,0.0,1.0,6.0,292,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
51748,0,3.0,3,18.0,2.0,3,3,1,0,11.0,3.0,4.0,4.0,166,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
51749,0,14.0,3,6.0,2.0,1,5,2,0,16.0,1.0,1.0,7.0,184,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
51750,0,1.0,1,23.0,3.0,3,5,2,0,12.0,0.0,1.0,8.0,146,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
51751,1,0.0,1,9.0,3.0,3,5,6,0,13.0,1.0,1.0,2.0,140,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
51752,0,25.0,1,9.0,2.0,4,3,3,1,14.0,1.0,1.0,4.0,180,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
51755,0,15.0,1,35.0,3.0,3,3,3,0,11.0,1.0,1.0,2.0,146,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
51756,0,3.0,1,8.0,2.0,5,1,3,0,20.0,1.0,1.0,2.0,161,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
51758,0,19.0,1,24.0,2.0,3,3,3,0,14.0,1.0,1.0,8.0,148,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
51759,0,15.0,1,34.0,2.0,4,1,1,0,11.0,0.0,1.0,4.0,145,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
51760,1,0.0,3,6.0,3.0,3,4,2,1,16.0,0.0,1.0,4.0,132,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
51769,0,3.0,3,28.0,3.0,3,5,1,0,11.0,3.0,7.0,8.0,184,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
51773,0,30.0,3,34.0,3.0,4,5,5,0,19.0,3.0,13.0,11.0,203,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
51774,0,20.0,1,8.0,3.0,3,1,6,0,13.0,0.0,1.0,4.0,151,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
51776,0,8.0,1,28.0,2.0,5,3,1,0,15.0,1.0,4.0,3.0,142,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
51777,0,27.0,1,5.0,2.0,3,3,8,0,11.0,0.0,1.0,0.0,138,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
51779,0,5.0,3,16.0,3.0,4,1,3,1,19.0,0.0,1.0,2.0,191,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
51780,0,4.0,1,15.0,2.0,3,4,2,0,25.0,0.0,1.0,8.0,206,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
51782,1,0.0,1,16.0,2.0,5,1,8,0,13.0,0.0,1.0,3.0,134,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
51784,0,8.0,1,22.0,3.0,3,3,5,1,12.0,0.0,1.0,0.0,176,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
51785,1,0.0,1,26.0,3.0,3,3,4,0,12.0,1.0,1.0,0.0,198,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
51786,1,0.0,2,29.0,2.0,3,5,10,1,15.0,1.0,1.0,2.0,200,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
51788,0,9.0,3,16.0,2.0,3,1,2,0,14.0,8.0,9.0,7.0,200,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
51789,1,0.0,1,10.0,3.0,4,3,6,0,16.0,0.0,1.0,2.0,139,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
51790,0,21.0,3,8.0,2.0,3,1,3,0,14.0,6.0,6.0,7.0,141,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
51792,0,14.0,3,16.0,2.0,3,1,8,0,14.0,0.0,1.0,10.0,162,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
51793,0,8.0,3,6.0,2.0,3,3,10,0,11.0,0.0,6.0,9.0,147,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False
51795,0,12.0,1,14.0,2.0,3,3,2,0,11.0,1.0,1.0,7.0,138,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
51796,0,4.0,3,8.0,3.0,3,1,5,1,13.0,1.0,1.0,5.0,166,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
51797,0,15.0,1,30.0,2.0,3,5,2,1,21.0,5.0,5.0,8.0,174,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
51798,0,18.0,3,8.0,3.0,3,4,1,0,19.0,3.0,3.0,7.0,148,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False
51800,0,2.0,1,25.0,2.0,3,1,5,0,12.0,1.0,1.0,2.0,143,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False
51805,0,14.0,1,8.0,3.0,4,3,3,1,17.0,0.0,1.0,7.0,168,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
51806,0,0.0,3,35.0,2.0,3,3,6,0,12.0,0.0,1.0,0.0,143,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
51807,0,8.0,3,6.0,3.0,3,3,2,0,16.0,1.0,1.0,3.0,149,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
51808,0,7.0,3,27.0,3.0,1,1,2,0,12.0,0.0,5.0,7.0,153,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
51810,0,10.0,1,6.0,2.0,3,1,5,0,17.0,1.0,1.0,2.0,175,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
51811,0,19.0,1,24.0,2.0,3,3,6,0,11.0,0.0,1.0,2.0,205,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
51813,0,10.0,3,15.0,3.0,3,4,2,0,13.0,1.0,7.0,7.0,188,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
51814,0,25.0,1,12.0,3.0,3,5,4,1,12.0,2.0,6.0,9.0,156,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
51815,1,0.0,3,17.0,2.0,1,3,9,0,12.0,1.0,1.0,2.0,147,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False
51817,0,11.0,1,16.0,3.0,3,3,4,0,19.0,0.0,1.0,0.0,198,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
51818,0,10.0,1,6.0,3.0,3,4,7,0,12.0,4.0,4.0,3.0,164,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
51821,0,0.0,3,34.0,3.0,3,4,2,0,20.0,0.0,1.0,4.0,163,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
51827,0,7.0,1,6.0,2.0,4,1,2,1,13.0,1.0,1.0,3.0,136,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
51828,1,0.0,3,19.0,2.0,3,5,3,0,17.0,0.0,1.0,2.0,142,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
51829,0,8.0,1,31.0,2.0,4,1,5,0,14.0,1.0,1.0,2.0,137,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True
51830,0,4.0,3,12.0,3.0,1,1,5,0,22.0,5.0,5.0,7.0,155,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
51832,0,10.0,3,8.0,3.0,3,3,5,1,11.0,0.0,1.0,0.0,196,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
51834,0,15.0,1,8.0,2.0,3,1,2,0,13.0,0.0,2.0,2.0,141,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
51837,0,16.0,1,15.0,3.0,3,3,4,1,13.0,1.0,4.0,7.0,157,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
51839,0,17.0,2,6.0,2.0,4,3,5,0,11.0,1.0,1.0,2.0,160,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
51842,0,0.0,3,28.0,2.0,3,3,2,0,11.0,0.0,1.0,2.0,134,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True
51845,0,6.0,3,14.0,2.0,3,3,1,0,12.0,0.0,1.0,2.0,171,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
51846,0,5.0,1,15.0,3.0,3,1,2,1,12.0,1.0,1.0,5.0,163,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
51848,0,26.0,3,6.0,2.0,3,5,8,0,20.0,4.0,8.0,10.0,184,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
51850,1,8.0,3,32.0,3.0,3,5,3,0,14.0,0.0,1.0,0.0,143,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
51851,0,0.0,1,12.0,3.0,3,1,2,1,13.0,0.0,1.0,2.0,56,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
51852,0,10.0,1,9.0,2.0,3,3,2,0,15.0,7.0,7.0,8.0,194,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
51853,0,2.0,3,9.0,3.0,3,3,2,0,14.0,0.0,1.0,2.0,156,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
51854,0,8.0,1,12.0,2.0,5,1,2,0,13.0,0.0,11.0,8.0,166,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
51855,0,6.0,1,12.0,1.0,3,1,4,0,23.0,3.0,4.0,7.0,177,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
51856,0,27.0,2,25.0,2.0,3,4,3,0,15.0,2.0,7.0,1.0,207,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
51857,0,9.0,1,15.0,2.0,4,4,3,1,11.0,0.0,1.0,2.0,188,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
51859,1,0.0,1,16.0,2.0,3,3,2,1,11.0,1.0,1.0,1.0,110,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
51860,1,0.0,1,9.0,3.0,3,5,2,1,11.0,5.0,9.0,7.0,133,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
51863,0,0.0,3,14.0,2.0,1,4,1,0,22.0,1.0,1.0,2.0,149,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False
51864,0,11.0,3,13.0,2.0,4,1,1,0,20.0,1.0,1.0,5.0,140,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
51866,0,21.0,3,8.0,2.0,1,4,4,0,12.0,0.0,2.0,2.0,181,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
51867,0,0.0,3,9.0,3.0,1,1,2,1,20.0,1.0,1.0,4.0,146,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
51868,0,10.0,1,16.0,3.0,1,1,4,0,17.0,1.0,1.0,0.0,147,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
51869,0,23.0,1,34.0,3.0,1,3,2,1,11.0,0.0,3.0,8.0,132,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
51870,0,7.0,1,15.0,2.0,4,4,2,0,14.0,4.0,7.0,7.0,186,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
51871,1,0.0,3,9.0,3.0,3,3,10,0,14.0,1.0,2.0,0.0,146,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
51872,0,12.0,1,8.0,3.0,4,3,2,0,11.0,1.0,11.0,10.0,146,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
51873,0,5.0,3,16.0,2.0,3,1,2,0,12.0,1.0,1.0,8.0,154,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
51874,1,13.0,3,14.0,2.0,3,3,4,1,14.0,0.0,1.0,3.0,168,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
51875,0,11.0,1,6.0,2.0,1,1,1,0,13.0,0.0,1.0,8.0,176,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
51876,0,0.0,1,6.0,3.0,3,5,2,0,11.0,0.0,1.0,7.0,174,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
51878,0,20.0,3,20.0,2.0,3,5,3,0,12.0,1.0,1.0,7.0,150,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
51879,0,13.0,3,11.0,2.0,4,5,6,1,21.0,0.0,1.0,12.0,205,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
51882,0,30.0,3,22.0,2.0,3,5,9,0,14.0,2.0,2.0,2.0,154,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
51883,0,0.0,1,16.0,2.0,3,5,2,0,21.0,0.0,1.0,7.0,188,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
51885,0,23.0,3,14.0,2.0,3,4,8,0,15.0,0.0,2.0,2.0,139,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False
51888,0,11.0,1,6.0,2.0,3,3,5,1,14.0,0.0,1.0,0.0,179,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
51889,0,17.0,1,30.0,2.0,5,3,3,0,14.0,0.0,1.0,4.0,137,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
51891,0,3.0,3,33.0,3.0,3,1,8,0,23.0,2.0,7.0,7.0,153,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
51894,0,16.0,3,21.0,2.0,4,1,4,0,18.0,1.0,2.0,2.0,168,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
51895,0,7.0,1,14.0,3.0,3,3,4,0,11.0,0.0,4.0,3.0,161,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
51897,0,12.0,2,9.0,2.0,1,4,10,0,15.0,0.0,3.0,6.0,164,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
51900,0,0.0,1,13.0,2.0,4,5,9,0,19.0,1.0,1.0,7.0,168,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
51903,0,8.0,1,8.0,3.0,3,5,3,0,11.0,1.0,1.0,0.0,151,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
51904,0,5.0,1,30.0,3.0,3,1,2,0,15.0,1.0,4.0,7.0,153,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
51906,0,7.0,1,14.0,2.0,3,5,4,0,14.0,1.0,1.0,0.0,151,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
51909,0,0.0,3,32.0,2.0,3,1,2,0,23.0,0.0,1.0,4.0,162,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
51910,0,18.0,3,8.0,2.0,5,3,1,0,13.0,1.0,3.0,1.0,166,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
51911,0,0.0,1,16.0,3.0,1,3,2,0,18.0,0.0,1.0,2.0,135,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
51912,1,10.0,3,33.0,3.0,1,3,5,1,12.0,0.0,1.0,3.0,164,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
51913,0,7.0,3,8.0,2.0,3,1,2,0,22.0,0.0,1.0,4.0,163,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True
51915,0,9.0,3,14.0,3.0,4,5,2,0,15.0,0.0,1.0,9.0,176,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
51916,0,25.0,1,25.0,2.0,3,1,1,0,18.0,1.0,1.0,2.0,143,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
51917,0,0.0,1,6.0,3.0,5,1,4,0,14.0,2.0,2.0,0.0,144,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
51918,0,2.0,1,33.0,3.0,3,3,5,0,12.0,0.0,1.0,1.0,143,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
51919,1,0.0,3,14.0,2.0,4,5,7,0,17.0,0.0,1.0,2.0,153,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
51920,0,7.0,1,6.0,3.0,1,1,3,0,16.0,1.0,1.0,3.0,133,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
51921,0,27.0,1,25.0,3.0,3,5,10,1,11.0,0.0,1.0,4.0,155,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
51922,0,0.0,3,14.0,2.0,3,1,1,0,19.0,1.0,1.0,1.0,143,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
51924,0,11.0,1,8.0,3.0,1,5,7,1,12.0,0.0,4.0,12.0,160,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
51925,0,7.0,1,8.0,2.0,4,5,2,0,11.0,1.0,1.0,3.0,144,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
51927,0,3.0,1,6.0,2.0,5,3,4,0,21.0,1.0,1.0,2.0,138,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
51928,0,13.0,1,8.0,2.0,1,4,2,0,24.0,0.0,3.0,7.0,142,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
51929,0,7.0,3,14.0,3.0,3,5,6,0,17.0,1.0,1.0,2.0,165,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
51937,1,0.0,3,22.0,3.0,3,5,6,0,15.0,1.0,1.0,2.0,153,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
51939,0,9.0,1,6.0,2.0,3,4,1,0,15.0,1.0,1.0,5.0,152,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
51943,0,15.0,1,6.0,2.0,4,1,10,1,13.0,0.0,1.0,2.0,161,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
51944,1,0.0,1,8.0,2.0,3,3,7,0,17.0,2.0,2.0,1.0,144,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
51946,0,5.0,1,10.0,3.0,4,3,2,0,12.0,5.0,6.0,8.0,162,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
51947,0,13.0,1,22.0,2.0,4,3,7,0,14.0,0.0,1.0,0.0,151,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
51948,0,3.0,1,8.0,2.0,4,1,6,1,24.0,1.0,1.0,0.0,169,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
51950,0,15.0,1,35.0,3.0,3,4,2,0,13.0,5.0,7.0,8.0,144,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False
51951,0,11.0,1,18.0,0.0,4,5,3,0,15.0,1.0,1.0,2.0,163,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
51953,1,12.0,3,17.0,2.0,3,1,2,0,18.0,0.0,7.0,7.0,177,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
51954,1,18.0,3,8.0,2.0,3,1,5,0,16.0,1.0,7.0,3.0,152,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
51957,0,8.0,1,13.0,2.0,3,3,4,0,21.0,0.0,1.0,6.0,202,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
51958,0,1.0,3,8.0,2.0,3,4,2,1,20.0,6.0,7.0,5.0,148,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
51959,0,7.0,2,9.0,2.0,3,1,1,0,19.0,1.0,1.0,2.0,137,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False
51963,0,17.0,1,10.0,2.0,3,4,10,0,12.0,1.0,2.0,3.0,159,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
51964,0,0.0,1,8.0,3.0,1,5,8,0,13.0,0.0,1.0,1.0,134,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
51965,0,6.0,3,6.0,2.0,1,5,2,0,22.0,0.0,1.0,8.0,140,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
51967,0,9.0,3,6.0,2.0,3,1,2,1,14.0,3.0,4.0,11.0,162,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
51968,0,5.0,3,19.0,3.0,3,1,3,0,11.0,0.0,1.0,3.0,144,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False
51969,0,3.0,1,11.0,3.0,4,1,10,0,12.0,0.0,1.0,3.0,138,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
51971,0,18.0,3,15.0,3.0,3,5,5,1,12.0,0.0,1.0,2.0,208,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
51972,0,5.0,1,14.0,3.0,1,3,6,0,12.0,1.0,1.0,3.0,152,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
51974,0,10.0,3,22.0,3.0,4,3,5,0,19.0,1.0,1.0,0.0,163,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
51975,0,1.0,2,14.0,3.0,4,1,2,0,13.0,1.0,1.0,4.0,149,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
51976,0,0.0,1,6.0,2.0,4,1,7,0,22.0,2.0,2.0,2.0,148,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False
51980,0,0.0,3,9.0,3.0,3,5,2,1,18.0,0.0,1.0,3.0,142,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False
51981,0,8.0,1,15.0,3.0,4,3,2,1,20.0,3.0,5.0,15.0,207,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
51983,0,5.0,1,6.0,3.0,3,1,1,0,12.0,1.0,1.0,2.0,123,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
51984,0,0.0,3,10.0,2.0,4,5,2,0,12.0,1.0,1.0,3.0,143,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False
51985,0,22.0,1,6.0,2.0,3,5,3,0,16.0,0.0,1.0,2.0,136,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False
51986,0,0.0,1,10.0,2.0,4,1,1,0,17.0,0.0,3.0,4.0,132,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
51987,0,5.0,3,11.0,2.0,3,4,2,0,14.0,2.0,5.0,3.0,165,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
51989,0,15.0,1,9.0,3.0,1,1,3,1,13.0,1.0,1.0,3.0,152,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
51993,0,8.0,1,31.0,3.0,4,4,4,0,16.0,2.0,4.0,8.0,209,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
51996,0,16.0,1,6.0,2.0,3,1,5,0,13.0,1.0,2.0,2.0,156,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
51997,0,20.0,3,8.0,2.0,3,1,1,1,22.0,3.0,7.0,7.0,145,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
51998,0,10.0,3,25.0,2.0,3,4,2,1,13.0,0.0,1.0,9.0,176,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
52000,0,12.0,2,8.0,2.0,4,1,9,0,11.0,1.0,1.0,4.0,152,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
52005,0,1.0,3,11.0,3.0,3,1,2,0,14.0,0.0,1.0,2.0,149,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
52007,0,16.0,1,14.0,2.0,3,4,5,0,21.0,1.0,1.0,0.0,148,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
52010,0,9.0,1,20.0,3.0,3,1,1,1,17.0,2.0,4.0,11.0,166,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
52011,0,20.0,3,8.0,3.0,4,1,2,1,18.0,0.0,1.0,2.0,133,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
52012,1,0.0,1,9.0,2.0,3,3,1,1,19.0,1.0,1.0,2.0,142,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
52018,0,15.0,3,20.0,3.0,4,3,8,0,17.0,1.0,1.0,3.0,162,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
52020,0,30.0,1,11.0,2.0,4,4,3,1,13.0,1.0,1.0,4.0,206,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
52022,0,8.0,1,27.0,2.0,3,1,2,1,25.0,0.0,1.0,7.0,140,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
52023,0,22.0,1,14.0,2.0,3,4,5,0,11.0,0.0,1.0,7.0,174,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
